position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
60,Girls Makeup Set Palette Handbag Kids Play Eyeshadow ...,Girls Set,"['Girls', 'Set']",[],"Girls Makeup Toy Set: With these small cosmetics, mothers can teach them makeup techniques and convey the correct appearance.,Suitable for pretend games, ...",https://www.blibli.com/p/girls-makeup-set-palette-handbag-kids-play-eyeshadow-pretend-play-style-1/is--HOL-60029-280853-00001
61,Girls Fairy Costume Set with Wing and for Photography ...,Girls Set,"['Girls', 'Set']",[],"Package Includes: Girls Fairy Costume Set, including butterfly fairy wing, tutu skirt and .,Material: High quality polyester material, lightweight, soft and ...",https://www.blibli.com/p/girls-fairy-costume-set-with-wing-and-for-photography-prop-role/ps--HOL-60029-538567
62,Princess Costume Kit Girls Gloves Tiara Fairy Wand ... - Blibli,Girls Set,"['set', 'girls']",[],"This vintage princess costume accessory set suit for Christmas party costume, kids party, birthday party fancy dress,To realize your girls princess dream ...",https://www.blibli.com/p/princess-costume-kit-girls-gloves-tiara-fairy-wand-jewelry-set-fancy-dress/ps--HOL-60029-245940
63,"Aurelia Girls - Ethnic Wear for Girls, Shop Online",Girls Set,['Girls collection'],[],"For your little princesses, Aurelia Girls collection is a complete section to shop for casual to festive attires. When it comes to kids' fashion, it has to be ...",https://shopforaurelia.com/category/aurelia-girls-topwear.html
64,Pretty New Set 9PCS My Little Pony Equestria Girls Figures ...,Girls Set,"['Set', 'Girls']",[],"Beli Pretty New Set 9PCS My Little Pony Equestria Girls Figures 12cm Monster High Dolls Terbaru Harga Murah di Shopee. Ada Gratis Ongkir, Promo COD, ...",https://shopee.co.id/Pretty-New-Set-9PCS-My-Little-Pony-Equestria-Girls-Figures-12cm-Monster-High-Dolls-i.441581329.11503920189
65,Jual Kids Toys Simulation Cosmetics Set Pretend Makeup ...,Girls Set,"['Set', 'Girls']",[],Beli □✢Kids Toys Simulation Cosmetics Set Pretend Makeup Toys Girls Play House Simulation Blinger Makeup Terbaru Harga Murah di Shopee.,https://shopee.co.id/%E2%96%A1%E2%9C%A2Kids-Toys-Simulation-Cosmetics-Set-Pretend-Makeup-Toys-Girls-Play-House-Simulation-Blinger-Makeup-i.504504474.11225589724
66,Girls Sets & Outfits - Next AU,Girls Set,"['girls', 'girls', 'Set']",[],Shop for outfits for girls at Next Saudi Arabia. ... Browse girls' outfit ideas now! ... Pink Next Ballerina Mesh Sweater And Leggings Set (3mths-7yrs).,https://www.next.com.au/en/shop/gender-oldergirls-gender-youngergirls-productaffiliation-outfits-0
67,Girl's Collection - Petite Plume,Girls Set,['collection'],[],"Our kid's collection is made with the highest quality cotton. Your little one will be tucked in love and off to dreamland. Bonne nuit, ma petite plume.",https://www.petite-plume.com/collections/girls
68,4PCS/Set Swimmable Children Dianonds Mermaid Tail ...,Girls Set,"['Set', 'Girls']",[],Beli 4PCS/Set Swimmable Children Dianonds Mermaid Tail With Monofin Fin Girls Kids Swimsuit Mermaid Terbaru Harga Murah di Shopee.,https://shopee.co.id/4PCS-Set-Swimmable-Children-Dianonds-Mermaid-Tail-With-Monofin-Fin-Girls-Kids-Swimsuit-Mermaid-i.161465647.2487550303
69,Jual Termurah Women Girls Sexy Push Up Lingerie Bandage ...,Girls Set,"['Girls', 'Set']",[],Beli Termurah Women Girls Sexy Push Up Lingerie Bandage Sports Underwear Set Bra+Pants Spandex Solid Terbaru Harga Murah di Shopee.,https://shopee.co.id/Termurah-Women-Girls-Sexy-Push-Up-Lingerie-Bandage-Sports-Underwear-Set-Bra-Pants-Spandex-Solid-i.167454533.2733770630
