position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
45,Shirts & Tops - Women - Vince,women Tops & Shirts,"[""women's shirts"", 'tops', 'shirts', 'blouses']",[],"Our collection of easy, elevated women's shirts and tops includes silk button downs and sheer knit shirts, luxurious essential long and short sleeve blouses ...",https://www.vince.com/women-shirts-tops/
46,"Womens Tops | Shirts, Tunics & Pullovers",women Tops & Shirts,"[""women's tops"", 'tops', 'shirts']",[],"Shop our collection of women's tops in luxuriously soft fabrics for a warm day or cool evening. Find tunic tops, tees & shirts today at Soft Surroundings!",https://www.softsurroundings.com/clothing/tops/
47,Shirts & Tops for Women | Costco,women Tops & Shirts,"['Shirts', 'Tops', 'Women', 'Shirts', 'Tops', 'Women']",[],Find a great collection of Shirts & Tops for Women at Costco. Enjoy low warehouse prices on name-brand Shirts & Tops for Women products.,https://www.costco.com/womens-shirts.html
48,Women's Tops - Shirts & Blouses - Sundance Catalog,women Tops & Shirts,"[""Women's Tops"", ""women's shirts"", 'blouses']",[],"Shop Women's Tops at Sundance. Add a touch of simple sophistication to your look with our women's shirts, blouses and tees.",https://www.sundancecatalog.com/category/womens+clothing/womens+shirts.do
49,Women's Tops for sale | eBay,women Tops & Shirts,"[""Women's Tops and Blouses""]",[],"Women's Tops and Blouses · Shirts made from stretchy, knit material lasts the longest when folded flat instead of hanging. · Cotton, ironed tops will stay wrinkle ...",https://www.ebay.com/b/Womens-Tops/53159/bn_661824
50,Womens Tops and Blouses - Etsy,women Tops & Shirts,['womens tops and blouses'],[],"Check out our womens tops and blouses selection for the very best in unique or custom, handmade pieces from our blouses shops.",https://www.etsy.com/market/womens_tops_and_blouses
51,Ladies Tops - Amazon.com,women Tops & Shirts,"[""Women's"", 'Tops', 'Blouses', 'Shirts']",[],RESULTS. Price and other details may vary based on product size and color. Best Seller. MIHOLL Women's Long Sleeve Tops Lace Casual Loose Blouses T Shirts.,https://www.amazon.com/ladies-tops/s?k=ladies+tops
52,"women's tops, blouses & shirts - Levi.com",women Tops & Shirts,"[""women's shirts"", 'shirts', 'womens', 'shirts']",[],"Check out Levi's® entire selection of women's shirts including denim shirts, womens t-shirts and more. Shop top trending styles to find your perfect look.",https://www.levi.com/US/en_US/clothing/women/shirts-blouses-tops/c/levi_clothing_women_shirts_blouses_tops
53,Shirts for Women | TheRow.com - The Row Tops,women Tops & Shirts,"[""women's tops and shirts""]",[],"Discover The Row collection of women's tops and shirts. Classic and timeless, buy the models on the official online store The Row.",https://www.therow.com/us/shop/women/tops
54,Women's Tops & Shirts – ERDEM,women Tops & Shirts,"['Tops', 'Shirts', 'shirts', 'blouses']",[],READY TO WEAR Tops & Shirts Timeless shirts and printed blouses for all occasions.,https://erdem.com/collections/womens-tops-shirts
