position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
20,Jackets and Coats for Girls | Online Sale - Zara,Girls Jackets & Coats,"['Jackets', 'Coats', 'Girls', 'COAT']",[],Jackets and Coats For Girls · PLAID BLAZER. 49.90 USD. -39%. 29.99 USD · LINEN BLEND BLAZER. 45.90 USD. -34%. 29.99 USD · HEAT SEALED FEATHER AND DOWN PUFFER COAT.,https://www.zara.com/us/en/kids-girl-outerwear-l394.html
21,Jackets for Women & Teenage Girls | Aeropostale,Girls Jackets & Coats,"[""Girl's"", 'Coats', 'Jackets', 'jackets', 'girls']",[],"Girl's Winter Coats and Jackets. When you need something a little warmer, cuddle into the latest styles of winter jackets for teenage girls and women from Aero.",https://www.aeropostale.com/women-teen-girls/jackets-coats/
22,Outerwear for Girls - Costco Wholesale,Girls Jackets & Coats,"['Outerwear', 'Girls', 'Outerwear', 'Girls']",[],Find a great collection of Outerwear for Girls at Costco. Enjoy low warehouse prices on name-brand Outerwear for Girls products.,https://www.costco.com/girls-outerwear.html
23,Girls Coats & Jackets at Janie and Jack,Girls Jackets & Coats,"['girls coats', 'jackets', 'girls', 'girls']",[],"Buy stylish girls coats, jackets and other distinctive girls outwear at Janie and Jack. Available in girls sizes newborn to 12.",https://www.janieandjack.com/girls-jackets-coats
24,"Stylish & Cute Girls Jackets, Coats & Vests | Gymboree",Girls Jackets & Coats,"['coats', 'girls', 'girls', 'jackets']",[],Shop cute and warm coats for girls. Find girls vests and jean jackets here. Discover styles and clothing that your kids will love at Gymboree!,https://www.gymboree.com/us/c/girls-jackets-coats
25,Girls' Coats & Jackets - Boden,Girls Jackets & Coats,"['girls', 'coats', 'jackets']",[],Snuggle up when the temperature dips in one of our girls' coats and jackets. Find seriously durable styles with added sparkle at Boden.,https://www.bodenusa.com/en-us/girls-coats-jackets
26,"Girls' Outerwear – Winter Coats & Jackets, Hats & Gloves",Girls Jackets & Coats,"['girls', 'coats', 'jackets', 'girl', 'outerwear']",[],"ShopJustice.com just dropped new tween girls winter coats and jackets your girl will love at great low prices. Plus, we made our outerwear with Repreve® ...",https://www.shopjustice.com/collections/girls-outerwear
27,Girls Coats - Girls Jackets - Padded Coats - Vertbaudet,Girls Jackets & Coats,"['coat', 'coats']",[],No child can go through winter without a good quality coat. Treat your daughter to warmth and softness with our comprehensive collection of coats and ...,https://www.vertbaudet.com/en/girls/coats-jackets.htm
28,"Girls' Coats, Puffer Jackets, Snow Pants and Outerwear | Zulily",Girls Jackets & Coats,"[""girl's coat"", 'girls', 'jackets', 'coats']",[],"Bundle her up in a girl's coat from Zulily. Discover great deals on girls' puffer jackets, raincoats, winter coats, ski pants and more from top brands.",https://www.zulily.com/category/girls-coats-outerwear
29,Girls Designer Coats & Jackets - Childrensalon,Girls Jackets & Coats,"['Girls', 'Coat', 'Girls', 'Jacket', 'Girls']",[],Mayoral-Girls Red Trench Coat | Childrensalon · Stella McCartney Kids-Girls Blue Star Print Denim Jacket | Childrensalon · Hugo-Girls White Logo Windbreaker ...,https://www.childrensalon.com/girl/coats-jackets
30,Girls' Jackets & Coats | Joules®‎ US,Girls Jackets & Coats,"[""girl's Jacket"", 'Coat']",[],Choose a girl's Jacket or Coat from the full range available at Joules. Stay stylish whatever the weather this season.,https://www.joulesusa.com/Girls-Clothing/Jackets-Coats-Parkas
31,Coats & Jackets - Girls - Neiman Marcus,Girls Jackets & Coats,"['girls coats', 'jackets', 'jackets']",[],Shop girls coats and jackets at Neiman Marcus. Get the look no matter how cold it is with these versatile jackets.,https://www.neimanmarcus.com/c/kids-girls-coats-jackets-cat73830738
32,Girls Coats & Jackets | Raincoats - Next US,Girls Jackets & Coats,"['girls coats', 'jackets', 'coats']",[],Stylish girls coats & jackets for transitional weather. Shop the range featuring raincoats & winter coats. Next day delivery & free returns available.,https://www.next.us/en/shop/gender-oldergirls-gender-youngergirls-productaffiliation-coatsandjackets-0
33,Coats & Jackets - Girls - Saks OFF 5TH,Girls Jackets & Coats,['jackets'],[],"Shop a wide selection of rain, hooded, fleece jackets and more at Saks OFF 5TH. Up to 70% OFF on designer brands with fast shipping.",https://www.saksoff5th.com/c/kids/girls/girls--7-16-/outerwear
34,"Coats for girls (3-12 years), parkas, blazers | Jacadi Paris",Girls Jackets & Coats,"['coats', 'Girl', 'jacket', 'Girl', 'coat']",[],"Take a look at the collection of coats, parkas and blazers in different sizes, colors and cuts ... Girl mid-length down jacket ... Girl 3-in-1 trench coat.",https://www.jacadi.us/child/girls/outerwear/c/m1-3-1-7
