position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
40,Women's Coats & Jackets - Lululemon,women Jackets & Coats,"['jackets', ""Women's Coats"", 'Jackets']",[],"Whether you're traveling to the studio or training for a 10K, our jackets + hoodies have your back. As always, shipping is free. ... Women's Coats & Jackets ...",https://shop.lululemon.com/c/jackets-and-hoodies-jackets/_/N-8s2
41,Women's Jackets & Outerwear,women Jackets & Coats,"[""women's outerwear"", ""women's coats"", 'jackets']",[],"Shop women's outerwear from Ann Taylor to find chic women's coats & jackets for every occasion, from casual to formal. Explore our wide selection today!",https://www.anntaylor.com/jackets-and-blazers/cata000017
42,Women's Coats & Jackets,women Jackets & Coats,"[""women's outerwear"", 'jackets', 'jackets']",[],"Shop women's outerwear, including denim jackets, vests, faux-leather jackets, moto and more. Free shipping and free in-store returns.",https://www.guess.com/us/en/women/apparel/jackets-and-coats/view-all
43,"Women's Jackets & Coats | Down, Fleece & More",women Jackets & Coats,['Jackets & Coats'],[],"Check out Sierra's Jackets & Coats for an assortmet of down, fleece, lightweight, and more. Our collection is comfortable & breathable (not to mention, ...",https://www.sierra.com/womens-jackets-and-coats~d~261/
44,Women's Coats & Jackets,women Jackets & Coats,"[""women's jackets & coats""]",[],"Cotton On has stylish women's jackets & coats for winter. Shop trench coats, pea coats, blazers, denim jackets & bomber jackets.",https://cottonon.com/US/co/women/women-clothing/womens-coats-jackets/
45,"Women's Jackets, Coats & Outerwear",women Jackets & Coats,"[""women's coats"", 'jackets & outerwear', 'outerwear']",[],"Shop women's coats, jackets & outerwear at basspro.com. Find top-rated outerwear from brands like Columbia, The North Face & Carhartt, in sizes XS-3X.",https://www.basspro.com/l/womens-outerwear
46,"Buy Coats, Jackets for Women Online in India",women Jackets & Coats,"['women coats', 'jackets', 'coats', 'jackets', 'women']",[],"Online shopping for women coats, jackets in India ✯ Buy coats, jackets for women ✯ Free Shipping ✯ Cash on Delivery ✯ Easy returns and exchanges.",https://www.myntra.com/women-jackets-coats
47,Women's Outerwear - Coats & Jackets,women Jackets & Coats,"[""women's outerwear"", 'jackets']",[],"Explore our curated collection of women's outerwear featuring denim jackets, parkas, puffers, blazers and more. Free shipping on first order, easy returns.",https://www.everlane.com/collections/womens-outerwear
48,Women's jackets and coats - IRO | Official online store,women Jackets & Coats,"[""women's jacket"", 'coat', 'jackets', 'jackets', 'coats']",[],"Discover IRO's women's jacket and coat collection: denim jackets, leather jackets, trench coats. Free shipping | Secure payments.",https://www.iroparis.com/us/c/women/clothing/jackets-%26-coats/
49,Women's Jackets,women Jackets & Coats,"['jackets', 'Jackets & Coats']",[],"Explore Anthropologie's unique collection of jackets, featuring the season's newest arrivals. ... Jackets & Coats. 257 products ...",https://www.anthropologie.com/jackets-coats
